class_id,scientific_name,common_name,venom_status,poisonous,genus,family,snake_sub_family,countries,continents,known_country_count,train_count,test_count,total_data2_count,data1_sample_count,region_metadata_available,source_note
2275,Thamnophis melanogaster,Blackbelly Gartersnake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis melanogaster,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2276,Thamnophis pulchrilatus,Parral Gartersnake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis pulchrilatus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2277,Thamnophis rossmani,Rossman's Gartersnake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis rossmani,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2278,Thamnophis rufipunctatus,Narrowhead Gartersnake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis rufipunctatus,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2279,Thamnophis saurita,Eastern Ribbon Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis saurita,Canada | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2280,Thamnophis scalaris,Mexican Garter Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis scalaris,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2281,Thamnophis scaliger,Scaly Garter Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis scaliger,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2282,Thamnophis sirtalis,Common Garter Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis sirtalis,Canada | Mexico | United States,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2283,Thamnophis sumichrasti,Sumichrast's Garter Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis sumichrasti,Belize | Costa Rica | El Salvador | Guatemala | Honduras | Mexico | Nicaragua | Panama,Central America | North America,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2284,Thamnophis unilabialis,Lake Chapala Garter Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis unilabialis,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2285,Thamnophis validus,Mexican Garter Snake,Non Venomous,0,Thamnophis,Colubridae,Thamnophis validus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2286,Thamnosophis epistibes,none,Non Venomous,0,Thamnosophis,Lamprophiidae,Thamnosophis epistibes,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2287,Thamnosophis infrasignatus,none,Non Venomous,0,Thamnosophis,Lamprophiidae,Thamnosophis infrasignatus,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2288,Thamnosophis lateralis,none,Non Venomous,0,Thamnosophis,Lamprophiidae,Thamnosophis lateralis,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2289,Thelotornis capensis,Southern African Twig Snake,Venomous,1,Thelotornis,Colubridae,Thelotornis capensis,Botswana | Eswatini | Mozambique | Namibia | South Africa | Zimbabwe,Africa,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2290,Thelotornis kirtlandii,Kirtland's Twig Snake,Venomous,1,Thelotornis,Colubridae,Thelotornis kirtlandii,"Angola | Benin | Cameroon | Central African Republic | Congo, Democratic Republic of the | Congo, Republic of the | Equatorial Guinea | Gabon | Ghana | Guinea | Ivory Coast | Liberia | Nigeria | Sierra Leone | Togo",Africa,15,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2291,Thelotornis mossambicanus,Eastern Twig Snake,Venomous,1,Thelotornis,Colubridae,Thelotornis mossambicanus,Kenya | Malawi | Mozambique | Somalia | South Africa | Tanzania | Zimbabwe,Africa,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2292,Thelotornis usambaricus,Usambara Twig Snake,Venomous,1,Thelotornis,Colubridae,Thelotornis usambaricus,Tanzania,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2293,Tomodon dorsatus,Striped Hognose Snake,Non Venomous,0,Tomodon,Dipsadidae,Tomodon dorsatus,Argentina | Bolivia | Brazil | Paraguay | Uruguay,South America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2294,Toxicodryas blandingii,Blanding's Tree Snake,Venomous,1,Toxicodryas,Lamprophiidae,Toxicodryas blandingii,"Angola | Benin | Cameroon | Central African Republic | Congo, Democratic Republic of the | Congo, Republic of the | Côte d'Ivoire | Equatorial Guinea | Gabon | Gambia | Ghana | Guinea | Guinea-Bissau | Liberia | Nigeria | Senegal | Sierra Leone | Togo",Africa,18,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2295,Toxicodryas vexator,Forest Tree Snake,Venomous,1,Toxicodryas,Lamprophiidae,Toxicodryas vexator,"Cameroon | Congo, Democratic Republic of the | Congo, Republic of the | Equatorial Guinea | Gabon",Africa,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2296,Trachyboa boulengeri,Northern Eyelash Boa,Non Venomous,0,Trachyboa,Tropidophiidae,Trachyboa boulengeri,Colombia | Ecuador,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2297,Tretanorhinus nigroluteus,Black-bellied Swamp Snake,Non Venomous,0,Tretanorhinus,Dipsadidae,Tretanorhinus nigroluteus,Costa Rica | Honduras | Nicaragua | Panama,Central America | North America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2298,Trilepida joshuai,Joshua's Blind Snake,Non Venomous,0,Trilepida,Leptotyphlopidae,Trilepida joshuai,Sierra Leone,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2299,Trilepida macrolepis,Big-scaled Blind Snake,Non Venomous,0,Trilepida,Leptotyphlopidae,Trilepida macrolepis,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2300,Trilepida salgueiroi,Salgueiro's Worm Snake,Non Venomous,0,Trilepida,Leptotyphlopidae,Trilepida salgueiroi,Angola,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2301,Trimeresurus albolabris,White-lipped Green Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus albolabris,Bangladesh | Cambodia | China | India | Indonesia | Laos | Malaysia | Myanmar | Nepal | Thailand | Vietnam,Asia,11,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2302,Trimeresurus andersonii,Anderson's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus andersonii,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2303,Trimeresurus cardamomensis,Cardamom Mountains Green Pitviper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus cardamomensis,Cambodia | Thailand | Vietnam,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2304,Trimeresurus erythrurus,Red-tailed Green Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus erythrurus,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2305,Trimeresurus flavomaculatus,Yellow-spotted Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus flavomaculatus,Philippines,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2306,Trimeresurus gracilis,Taiwan Mountain Pitviper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus gracilis,Taiwan,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2307,Trimeresurus gumprechti,Gumprecht's Green Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus gumprechti,China | India | Laos | Myanmar | Thailand | Vietnam,Asia,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2308,Trimeresurus guoi,Guo's Green Pitviper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus guoi,Vietnam,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2309,Trimeresurus hageni,Hagen's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus hageni,Indonesia | Malaysia,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2310,Trimeresurus insularis,White-lipped Island Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus insularis,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2311,Trimeresurus kanburiensis,Kanburi Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus kanburiensis,Thailand,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2312,Trimeresurus kuiburi,Kui Buri Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus kuiburi,Thailand,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2313,Trimeresurus macrops,Large-eyed Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus macrops,Cambodia | Laos | Thailand | Vietnam,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2314,Trimeresurus malcolmi,Malcolm's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus malcolmi,Malaysia | Thailand,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2315,Trimeresurus nebularis,Cameron Highlands Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus nebularis,Malaysia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2316,Trimeresurus phuketensis,Phuket Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus phuketensis,Thailand,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2317,Trimeresurus popeiorum,Pope's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus popeiorum,India | Indonesia | Malaysia | Thailand,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2318,Trimeresurus purpureomaculatus,Shore Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus purpureomaculatus,Bangladesh | India | Indonesia | Malaysia | Myanmar | Singapore | Thailand,Asia,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2319,Trimeresurus rubeus,Ruby-eyed Green Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus rubeus,Cambodia | Thailand | Vietnam,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2320,Trimeresurus sabahi,Sabah Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus sabahi,Brunei | Indonesia | Malaysia,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2321,Trimeresurus salazar,Salazar's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus salazar,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2322,Trimeresurus schultzei,Schultze's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus schultzei,Philippines,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2323,Trimeresurus septentrionalis,Himalayan Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus septentrionalis,Bhutan | India | Myanmar | Nepal,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2324,Trimeresurus sumatranus,Sumatran Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus sumatranus,Indonesia | Malaysia | Thailand,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2325,Trimeresurus venustus,Beautiful Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus venustus,Malaysia | Thailand,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2326,Trimeresurus vogeli,Vogel's Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus vogeli,Cambodia | Laos | Myanmar | Thailand | Vietnam,Asia,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2327,Trimeresurus yunnanensis,Yunnan Bamboo Pit Viper,Venomous,1,Trimeresurus,Viperidae,Trimeresurus yunnanensis,China,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2328,Trimerodytes aequifasciatus,Triangle Keelback,Non Venomous,0,Trimerodytes,Colubridae,Trimerodytes aequifasciatus,China | Vietnam,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2329,Trimerodytes annularis,Ringed Keelback,Non Venomous,0,Trimerodytes,Colubridae,Trimerodytes annularis,China | Laos | Malaysia | Myanmar | Thailand | Vietnam,Asia,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2330,Trimerodytes balteatus,Banded Keelback,Non Venomous,0,Trimerodytes,Colubridae,Trimerodytes balteatus,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2331,Trimerodytes percarinatus,Olive Keelback,Non Venomous,0,Trimerodytes,Colubridae,Trimerodytes percarinatus,Bangladesh | Bhutan | China | India | Laos | Malaysia | Myanmar | Nepal | Thailand | Vietnam,Asia,10,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2332,Trimerodytes yunnanensis,Yunnan Keelback,Non Venomous,0,Trimerodytes,Colubridae,Trimerodytes yunnanensis,China,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2333,Trimetopon pliolepis,Costa Rican Earth Snake,Non Venomous,0,Trimetopon,Dipsadidae,Trimetopon pliolepis,Costa Rica | Panama,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2334,Trimorphodon biscutatus,Lyre Snake,Venomous,1,Trimorphodon,Colubridae,Trimorphodon biscutatus,Costa Rica | El Salvador | Guatemala | Honduras | Mexico | Nicaragua | United States,North America,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2335,Trimorphodon lambda,Baja California Lyre Snake,Venomous,1,Trimorphodon,Colubridae,Trimorphodon lambda,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2336,Trimorphodon lyrophanes,California Lyre Snake,Venomous,1,Trimorphodon,Colubridae,Trimorphodon lyrophanes,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2337,Trimorphodon paucimaculatus,Sonoran Lyre Snake,Venomous,1,Trimorphodon,Colubridae,Trimorphodon paucimaculatus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2338,Trimorphodon quadruplex,Texas Lyre Snake,Venomous,1,Trimorphodon,Colubridae,Trimorphodon quadruplex,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2339,Trimorphodon tau,Texas Lyre Snake,Non Venomous,0,Trimorphodon,Colubridae,Trimorphodon tau,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2340,Trimorphodon vilkinsonii,Wilkinson's Lyre Snake,Non Venomous,0,Trimorphodon,Colubridae,Trimorphodon vilkinsonii,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2341,Tropidechis carinatus,Rough-scaled Snake,Venomous,1,Tropidechis,Elapidae,Tropidechis carinatus,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2342,Tropidodipsas annulifera,Ringed Burrowing Snake,Non Venomous,0,Tropidodipsas,Dipsadidae,Tropidodipsas annulifera,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2343,Tropidodipsas fasciata,Banded Burrowing Snake,Non Venomous,0,Tropidodipsas,Dipsadidae,Tropidodipsas fasciata,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2344,Tropidodipsas fischeri,Fischer's Burrowing Snake,Non Venomous,0,Tropidodipsas,Dipsadidae,Tropidodipsas fischeri,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2345,Tropidodipsas philippii,Philippi's Burrowing Snake,Non Venomous,0,Tropidodipsas,Dipsadidae,Tropidodipsas philippii,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2346,Tropidodipsas sartorii,Sartor's Burrowing Snake,Non Venomous,0,Tropidodipsas,Dipsadidae,Tropidodipsas sartorii,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2347,Tropidodryas serra,Montagne d'Ambre Forest Snake,Non Venomous,0,Tropidodryas,Lamprophiidae,Tropidodryas serra,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2348,Tropidodryas striaticeps,Striped Madagascar Forest Snake,Non Venomous,0,Tropidodryas,Lamprophiidae,Tropidodryas striaticeps,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2349,Tropidolaemus laticinctus,Broad-banded Temple Pit Viper,Venomous,1,Tropidolaemus,Viperidae,Tropidolaemus laticinctus,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2350,Tropidonophis mairii,Mair's Keelback,Non Venomous,0,Tropidonophis,Colubridae,Tropidonophis mairii,Australia | Indonesia | Papua New Guinea,Asia | Oceania,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2351,Tropidophis caymanensis,Cayman Islands Dwarf Boa,Non Venomous,0,Tropidophis,Tropidophiidae,Tropidophis caymanensis,Cayman Islands,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2352,Tropidophis greenwayi,Greenway's Dwarf Boa,Non Venomous,0,Tropidophis,Tropidophiidae,Tropidophis greenwayi,Bahamas,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2353,Tropidophis haetianus,Haitian Dwarf Boa,Non Venomous,0,Tropidophis,Tropidophiidae,Tropidophis haetianus,Dominican Republic | Haiti,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2354,Tropidophis melanurus,Cuban Dwarf Boa,Non Venomous,0,Tropidophis,Tropidophiidae,Tropidophis melanurus,Cuba,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2355,Typhlops jamaicensis,Jamaican Blind Snake,Non Venomous,0,Typhlops,Typhlopidae,Typhlops jamaicensis,Jamaica,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2356,Ungaliophis panamensis,Panamanian Dwarf Boa,Non Venomous,0,Ungaliophis,Tropidophiidae,Ungaliophis panamensis,Panama,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2357,Uromacer catesbyi,Hispaniolan Green Racer,Non Venomous,0,Uromacer,Dipsadidae,Uromacer catesbyi,Dominican Republic | Haiti,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2358,Uromacer oxyrhynchus,Sharp-nosed Green Racer,Non Venomous,0,Uromacer,Dipsadidae,Uromacer oxyrhynchus,Dominican Republic | Haiti,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2359,Uropeltis ceylanica,Sri Lankan Earth Snake,Non Venomous,0,Uropeltis,Uropeltidae,Uropeltis ceylanica,Sri Lanka,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2360,Uropeltis ellioti,Elliot's Earth Snake,Non Venomous,0,Uropeltis,Uropeltidae,Uropeltis ellioti,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2361,Uropeltis macrolepis,Large-scaled Earth Snake,Non Venomous,0,Uropeltis,Uropeltidae,Uropeltis macrolepis,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2362,Uropeltis phipsonii,Phipson's Earth Snake,Non Venomous,0,Uropeltis,Uropeltidae,Uropeltis phipsonii,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2363,Urotheca decipiens,Forest Ground Snake,Non Venomous,0,Urotheca,Dipsadidae,Urotheca decipiens,Colombia | Ecuador,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2364,Urotheca fulviceps,Orange-headed Ground Snake,Non Venomous,0,Urotheca,Dipsadidae,Urotheca fulviceps,Colombia | Costa Rica | Ecuador | Honduras | Nicaragua | Panama,North America | South America,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2365,Urotheca guentheri,Günther's Ground Snake,Non Venomous,0,Urotheca,Dipsadidae,Urotheca guentheri,Colombia | Ecuador | Panama,North America | South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2366,Urotheca lateristriga,Striped Ground Snake,Non Venomous,0,Urotheca,Dipsadidae,Urotheca lateristriga,Costa Rica | Nicaragua | Panama,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2367,Vermicella annulata,Bandy-bandy,Venomous,1,Vermicella,Elapidae,Vermicella annulata,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2368,Vermicella intermedia,Kimberley Bandy-bandy,Venomous,1,Vermicella,Elapidae,Vermicella intermedia,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
2369,Vipera berus,Common European Adder,Venomous,1,Vipera,Viperidae,Vipera berus,Albania | Andorra | Armenia | Austria | Belarus | Belgium | Bosnia and Herzegovina | Bulgaria | Croatia | Czech Republic | Denmark | Estonia | Finland | France | Georgia | Germany | Greece | Hungary | Ireland | Italy | Kazakhstan | Latvia | Liechtenstein | Lithuania | Luxembourg | Moldova | Montenegro | Netherlands | North Macedonia | Norway | Poland | Romania | Russia | Serbia | Slovakia | Slovenia | Spain | Sweden | Switzerland | Turkey | Ukraine | United Kingdom,Asia | Europe,42,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
